what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1354092523156
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1354092523475
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1354092523536
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354092523583
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1354092523686
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354092523758
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1354092525996
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354092525996
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1354092526806
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1354092527120
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354092527220
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354092527300
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1354092551842
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1354092558634
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1354092558692
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1354092561636
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1354092561995
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1354092562039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092590713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092594414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092670874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092682391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092685143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092705825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092708034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092708875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092709827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092752637
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1354092778925
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1354092779369
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354092782508
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1354092785704
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354092785704
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1354092786909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092792490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092948734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092952049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092995162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354092997360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093043504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093049430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093247256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093383737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093402008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093405061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093408626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093409862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093419545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093421125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093421991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093425883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093518577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093526091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093526507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093528495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093529321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093534375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093538532
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1354093542704
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1354093545221
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1354093545996
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1354093546619
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1354093547605
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1354093548049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093551167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093586560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093586990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093609835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093613348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093637011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093639879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093711642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093721558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093723819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093739999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093741091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093754941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093756505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093757263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093758751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093760515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093969018
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1354093969965
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1354093971841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093979032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093980735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354093984207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354095876023
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354095880663
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1354095881437
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1354095881439
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1354095881441
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1354095881445
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1354095881447
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1354095881449
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1354095881453
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1354095881456
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1354095881458
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1354095881460
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1354095881463
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1354099454697
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1354099454698
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1354099454699
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1354099454699
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1354099454700
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1354099454700
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1354099454701
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1354099454701
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1354099454702
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1354099454703
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1354099454703
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1354099454706
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1354099454707
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1354099454708
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1354099454708
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1354099454709
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1354099454710
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1354099454711
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1354099454711
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1354099454711
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1354099454712
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1354099454712
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1354099454713
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1354099454713
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1354099454713
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1354099454714
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1354099454715
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1354099454715
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1354099454716
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1354099454717
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1354099454717
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1354099454718
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1354099454718
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1354099454719
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1354099454720
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1354099454720
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1354099454721
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1354099454721
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1354099454722
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1354099454722
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1354099454723
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1354099454723
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1354099454724
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1354099454726
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1354099454726
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1354099454727
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1354099454727
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1354099454727
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1354099454728
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1354099454728
